enrollment_id,year,week,absences_per_week,risk_status,week_start_date,week_end_date,week_label
E0270,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0270,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0270,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0270,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0270,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0270,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0270,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0270,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0270,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0270,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0270,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0271,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0271,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0271,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0271,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0271,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0271,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0271,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0271,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0271,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0271,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0271,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0271,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0272,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0272,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0272,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0272,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0272,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0272,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0272,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0272,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0272,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0272,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0272,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0272,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0273,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0273,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0273,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0273,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0273,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0273,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0273,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0273,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0273,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0273,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0273,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0273,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0274,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0274,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0274,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0274,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0274,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0274,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0274,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0274,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0274,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0274,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0274,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0274,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0275,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0275,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0275,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0275,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0275,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0275,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0275,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0275,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0275,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0275,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0275,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0275,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0276,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0276,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0276,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0276,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0276,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0276,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0276,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0276,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0276,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0276,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0276,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0276,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0277,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0277,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0277,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0277,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0277,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0277,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0277,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0277,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0277,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0277,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0277,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0277,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0278,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0278,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0278,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0278,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0278,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0278,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0278,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0278,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0278,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0278,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0278,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0278,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0279,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0279,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0279,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0279,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0279,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0279,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0279,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0279,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0279,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0279,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0279,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0279,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0280,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0280,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0280,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0280,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0280,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0280,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0280,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0280,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0280,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0280,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0280,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0280,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0281,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0281,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0281,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0281,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0281,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0281,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0281,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0281,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0281,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0281,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0281,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0281,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0282,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0282,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0282,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0282,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0282,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0282,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0282,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0282,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0282,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0282,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0282,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0282,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0283,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0283,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0283,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0283,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0283,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0283,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0283,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0283,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0283,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0283,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0283,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0283,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0284,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0284,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0284,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0284,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0284,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0284,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0284,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0284,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0284,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0284,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0284,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0284,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0285,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0285,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0285,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0285,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0285,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0285,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0285,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0285,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0285,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0285,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0285,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0285,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0286,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0286,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0286,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0286,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0286,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0286,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0286,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0286,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0286,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0286,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0286,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0286,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0288,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0288,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0288,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0288,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0288,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0288,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0288,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0288,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0288,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0288,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0288,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0288,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0290,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0290,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0290,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0290,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0290,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0290,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0290,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0290,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0290,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0290,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0290,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0290,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0291,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0291,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0291,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0291,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0291,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0291,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0291,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0291,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0291,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0291,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0291,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0291,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0292,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0292,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0292,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0292,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0292,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0292,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0292,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0292,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0292,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0292,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0292,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0292,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0293,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0293,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0293,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0293,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0293,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0293,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0293,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0293,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0293,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0293,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0293,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0293,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0294,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0294,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0294,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0294,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0294,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0294,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0294,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0294,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0294,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0294,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0294,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0294,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0295,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0295,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0295,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0295,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0295,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0295,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0295,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0295,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0295,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0295,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0295,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0295,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0296,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0296,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0296,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0296,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0296,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0296,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0296,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0296,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0296,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0296,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0296,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0296,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0297,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0297,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0297,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0297,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0297,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0297,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0297,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0297,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0297,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0297,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0297,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
