Enrollment ID,Class Date,Attendance Flag
E0135,2026-01-07,1
E0135,2025-12-29,1
E0135,2025-12-31,1
E0135,2025-12-22,1
E0135,2025-12-24,1
E0135,2025-12-15,1
E0135,2025-12-17,0
E0135,2025-12-08,1
E0135,2025-12-10,1
E0135,2025-12-01,1
E0135,2025-12-03,1
E0135,2025-11-24,1
E0135,2025-11-26,1
E0135,2025-11-17,1
E0135,2025-11-19,1
E0135,2025-11-10,1
E0135,2025-11-12,1
E0136,2026-01-26,0
E0136,2026-01-28,1
E0136,2026-01-19,1
E0136,2026-01-21,0
E0136,2026-01-12,0
E0136,2026-01-14,0
E0136,2026-01-05,1
E0136,2026-01-07,1
E0136,2025-12-29,1
E0136,2025-12-31,0
E0136,2025-12-22,1
E0136,2025-12-24,0
E0136,2025-12-15,1
E0136,2025-12-17,0
E0136,2025-12-08,1
E0136,2025-12-10,0
E0136,2025-12-01,0
E0136,2025-12-03,1
E0136,2025-11-24,0
E0136,2025-11-26,0
E0136,2025-11-17,0
E0136,2025-11-19,0
E0136,2025-11-10,1
E0136,2025-11-12,0
E0137,2026-01-26,1
E0137,2026-01-28,0
E0137,2026-01-19,1
E0137,2026-01-21,1
E0137,2026-01-12,1
E0137,2026-01-14,1
E0137,2026-01-05,0
E0137,2026-01-07,1
E0137,2025-12-29,1
E0137,2025-12-31,1
E0137,2025-12-22,1
E0137,2025-12-24,1
E0137,2025-12-15,1
E0137,2025-12-17,1
E0137,2025-12-08,1
E0137,2025-12-10,1
E0137,2025-12-01,1
E0137,2025-12-03,1
E0137,2025-11-24,1
E0137,2025-11-26,1
E0137,2025-11-17,1
E0137,2025-11-19,1
E0137,2025-11-10,1
E0137,2025-11-12,1
E0138,2026-01-26,1
E0138,2026-01-28,1
E0138,2026-01-19,1
E0138,2026-01-21,1
E0138,2026-01-12,1
E0138,2026-01-14,0
E0138,2026-01-05,1
E0138,2026-01-07,1
E0138,2025-12-29,1
E0138,2025-12-31,1
E0138,2025-12-22,1
E0138,2025-12-24,1
E0138,2025-12-15,0
E0138,2025-12-17,0
E0138,2025-12-08,1
E0138,2025-12-10,1
E0138,2025-12-01,1
E0138,2025-12-03,0
E0138,2025-11-24,0
E0138,2025-11-26,1
E0138,2025-11-17,1
E0138,2025-11-19,1
E0138,2025-11-10,1
E0138,2025-11-12,1
E0139,2026-01-26,1
E0139,2026-01-28,1
E0139,2026-01-19,1
E0139,2026-01-21,0
E0139,2026-01-12,1
E0139,2026-01-14,1
E0139,2026-01-05,1
E0139,2026-01-07,1
E0139,2025-12-29,1
E0139,2025-12-31,1
E0139,2025-12-22,1
E0139,2025-12-24,1
E0139,2025-12-15,1
E0139,2025-12-17,1
E0139,2025-12-08,1
E0139,2025-12-10,1
E0139,2025-12-01,1
E0139,2025-12-03,1
E0139,2025-11-24,1
E0139,2025-11-26,1
E0139,2025-11-17,1
E0139,2025-11-19,1
E0139,2025-11-10,1
E0139,2025-11-12,1
E0140,2026-01-26,0
E0140,2026-01-28,0
E0140,2026-01-19,0
E0140,2026-01-21,0
E0140,2026-01-12,1
E0140,2026-01-14,0
E0140,2026-01-05,1
E0140,2026-01-07,0
E0140,2025-12-29,0
E0140,2025-12-31,0
E0140,2025-12-22,0
E0140,2025-12-24,1
E0140,2025-12-15,1
E0140,2025-12-17,0
E0140,2025-12-08,1
E0140,2025-12-10,0
E0140,2025-12-01,0
E0140,2025-12-03,0
E0140,2025-11-24,0
E0140,2025-11-26,1
E0140,2025-11-17,0
E0140,2025-11-19,0
E0140,2025-11-10,1
E0140,2025-11-12,0
E0141,2026-01-26,1
E0141,2026-01-28,0
E0141,2026-01-19,1
E0141,2026-01-21,1
E0141,2026-01-12,1
E0141,2026-01-14,0
E0141,2026-01-05,1
E0141,2026-01-07,1
E0141,2025-12-29,1
E0141,2025-12-31,1
E0141,2025-12-22,1
E0141,2025-12-24,0
E0141,2025-12-15,1
E0141,2025-12-17,1
E0141,2025-12-08,0
E0141,2025-12-10,1
E0141,2025-12-01,1
E0141,2025-12-03,1
E0141,2025-11-24,1
E0141,2025-11-26,1
E0141,2025-11-17,1
E0141,2025-11-19,1
E0141,2025-11-10,1
E0141,2025-11-12,1
E0142,2026-01-26,0
E0142,2026-01-28,1
E0142,2026-01-19,0
E0142,2026-01-21,1
E0142,2026-01-12,1
E0142,2026-01-14,1
E0142,2026-01-05,1
E0142,2026-01-07,1
E0142,2025-12-29,1
E0142,2025-12-31,1
E0142,2025-12-22,1
E0142,2025-12-24,1
E0142,2025-12-15,1
E0142,2025-12-17,1
E0142,2025-12-08,1
E0142,2025-12-10,1
E0142,2025-12-01,1
E0142,2025-12-03,1
E0142,2025-11-24,1
E0142,2025-11-26,1
E0142,2025-11-17,1
E0142,2025-11-19,1
E0142,2025-11-10,1
E0142,2025-11-12,1
E0143,2026-01-26,1
E0143,2026-01-28,0
E0143,2026-01-19,0
E0143,2026-01-21,1
E0143,2026-01-12,0
E0143,2026-01-14,1
E0143,2026-01-05,0
E0143,2026-01-07,1
E0143,2025-12-29,0
E0143,2025-12-31,1
E0143,2025-12-22,0
E0143,2025-12-24,1
E0143,2025-12-15,0
E0143,2025-12-17,0
E0143,2025-12-08,0
E0143,2025-12-10,0
E0143,2025-12-01,0
E0143,2025-12-03,0
E0143,2025-11-24,0
E0143,2025-11-26,1
E0143,2025-11-17,0
E0143,2025-11-19,0
E0143,2025-11-10,0
E0143,2025-11-12,0
E0144,2026-01-26,1
E0144,2026-01-28,1
E0144,2026-01-19,1
E0144,2026-01-21,1
E0144,2026-01-12,1
E0144,2026-01-14,1
E0144,2026-01-05,1
E0144,2026-01-07,1
E0144,2025-12-29,1
E0144,2025-12-31,1
E0144,2025-12-22,1
E0144,2025-12-24,1
E0144,2025-12-15,1
E0144,2025-12-17,1
E0144,2025-12-08,0
E0144,2025-12-10,1
E0144,2025-12-01,1
E0144,2025-12-03,1
E0144,2025-11-24,1
E0144,2025-11-26,1
E0144,2025-11-17,1
E0144,2025-11-19,1
E0144,2025-11-10,1
E0144,2025-11-12,1
E0145,2026-01-26,1
E0145,2026-01-28,1
E0145,2026-01-19,1
E0145,2026-01-21,1
E0145,2026-01-12,1
E0145,2026-01-14,1
E0145,2026-01-05,1
E0145,2026-01-07,0
E0145,2025-12-29,0
E0145,2025-12-31,1
E0145,2025-12-22,1
E0145,2025-12-24,1
E0145,2025-12-15,1
E0145,2025-12-17,1
E0145,2025-12-08,1
E0145,2025-12-10,1
E0145,2025-12-01,1
E0145,2025-12-03,1
E0145,2025-11-24,1
E0145,2025-11-26,1
E0145,2025-11-17,1
E0145,2025-11-19,1
E0145,2025-11-10,1
E0145,2025-11-12,1
E0146,2026-01-26,1
E0146,2026-01-28,1
E0146,2026-01-19,1
E0146,2026-01-21,1
E0146,2026-01-12,1
E0146,2026-01-14,1
E0146,2026-01-05,1
E0146,2026-01-07,1
E0146,2025-12-29,1
E0146,2025-12-31,1
E0146,2025-12-22,0
E0146,2025-12-24,1
E0146,2025-12-15,1
E0146,2025-12-17,1
E0146,2025-12-08,1
E0146,2025-12-10,1
E0146,2025-12-01,1
E0146,2025-12-03,1
E0146,2025-11-24,1
E0146,2025-11-26,1
E0146,2025-11-17,1
E0146,2025-11-19,1
E0146,2025-11-10,1
E0146,2025-11-12,0
E0147,2026-01-26,0
E0147,2026-01-28,0
E0147,2026-01-19,1
E0147,2026-01-21,1
E0147,2026-01-12,1
E0147,2026-01-14,1
E0147,2026-01-05,0
E0147,2026-01-07,0
E0147,2025-12-29,0
E0147,2025-12-31,0
E0147,2025-12-22,0
E0147,2025-12-24,1
E0147,2025-12-15,1
E0147,2025-12-17,0
E0147,2025-12-08,0
E0147,2025-12-10,0
E0147,2025-12-01,1
E0147,2025-12-03,1
E0147,2025-11-24,0
E0147,2025-11-26,1
E0147,2025-11-17,1
E0147,2025-11-19,0
E0147,2025-11-10,1
E0147,2025-11-12,0
E0148,2026-01-26,1
E0148,2026-01-28,1
E0148,2026-01-19,1
E0148,2026-01-21,1
E0148,2026-01-12,1
E0148,2026-01-14,1
E0148,2026-01-05,1
E0148,2026-01-07,1
E0148,2025-12-29,1
E0148,2025-12-31,1
E0148,2025-12-22,0
E0148,2025-12-24,1
E0148,2025-12-15,1
E0148,2025-12-17,1
E0148,2025-12-08,1
E0148,2025-12-10,1
E0148,2025-12-01,1
E0148,2025-12-03,1
E0148,2025-11-24,1
E0148,2025-11-26,1
E0148,2025-11-17,0
E0148,2025-11-19,1
E0148,2025-11-10,0
E0148,2025-11-12,1
E0149,2026-01-26,1
E0149,2026-01-28,1
E0149,2026-01-19,1
E0149,2026-01-21,0
E0149,2026-01-12,1
E0149,2026-01-14,1
E0149,2026-01-05,1
E0149,2026-01-07,1
E0149,2025-12-29,0
E0149,2025-12-31,1
E0149,2025-12-22,1
E0149,2025-12-24,1
E0149,2025-12-15,1
E0149,2025-12-17,0
E0149,2025-12-08,1
E0149,2025-12-10,1
E0149,2025-12-01,1
E0149,2025-12-03,1
E0149,2025-11-24,1
E0149,2025-11-26,1
E0149,2025-11-17,1
E0149,2025-11-19,0
E0149,2025-11-10,1
E0149,2025-11-12,1
E0150,2026-01-26,1
E0150,2026-01-28,1
E0150,2026-01-19,1
E0150,2026-01-21,0
E0150,2026-01-12,1
E0150,2026-01-14,0
E0150,2026-01-05,0
E0150,2026-01-07,0
E0150,2025-12-29,1
E0150,2025-12-31,0
E0150,2025-12-22,0
E0150,2025-12-24,0
E0150,2025-12-15,0
E0150,2025-12-17,0
E0150,2025-12-08,0
E0150,2025-12-10,0
E0150,2025-12-01,0
E0150,2025-12-03,1
E0150,2025-11-24,1
E0150,2025-11-26,1
E0150,2025-11-17,0
E0150,2025-11-19,0
E0150,2025-11-10,0
E0150,2025-11-12,0
E0151,2026-01-26,0
E0151,2026-01-28,1
E0151,2026-01-19,0
E0151,2026-01-21,1
E0151,2026-01-12,1
E0151,2026-01-14,1
E0151,2026-01-05,1
E0151,2026-01-07,0
E0151,2025-12-29,0
E0151,2025-12-31,1
E0151,2025-12-22,0
E0151,2025-12-24,0
E0151,2025-12-15,1
E0151,2025-12-17,0
E0151,2025-12-08,1
E0151,2025-12-10,0
E0151,2025-12-01,0
E0151,2025-12-03,1
E0151,2025-11-24,1
E0151,2025-11-26,0
E0151,2025-11-17,0
E0151,2025-11-19,1
E0151,2025-11-10,0
E0151,2025-11-12,0
E0152,2026-01-26,0
E0152,2026-01-28,0
E0152,2026-01-19,0
E0152,2026-01-21,0
E0152,2026-01-12,0
E0152,2026-01-14,1
E0152,2026-01-05,1
E0152,2026-01-07,0
E0152,2025-12-29,0
E0152,2025-12-31,1
E0152,2025-12-22,0
E0152,2025-12-24,0
E0152,2025-12-15,1
E0152,2025-12-17,0
E0152,2025-12-08,1
E0152,2025-12-10,1
E0152,2025-12-01,0
E0152,2025-12-03,0
E0152,2025-11-24,1
E0152,2025-11-26,0
E0152,2025-11-17,0
E0152,2025-11-19,1
E0152,2025-11-10,1
E0152,2025-11-12,0
E0153,2026-01-26,0
E0153,2026-01-28,1
E0153,2026-01-19,0
E0153,2026-01-21,1
E0153,2026-01-12,0
E0153,2026-01-14,1
E0153,2026-01-05,1
E0153,2026-01-07,1
E0153,2025-12-29,1
E0153,2025-12-31,1
E0153,2025-12-22,1
E0153,2025-12-24,1
E0153,2025-12-15,1
E0153,2025-12-17,1
E0153,2025-12-08,1
E0153,2025-12-10,1
E0153,2025-12-01,1
E0153,2025-12-03,1
E0153,2025-11-24,1
E0153,2025-11-26,1
E0153,2025-11-17,1
E0153,2025-11-19,1
E0153,2025-11-10,1
E0153,2025-11-12,1
E0154,2026-01-26,1
E0154,2026-01-28,1
E0154,2026-01-19,1
E0154,2026-01-21,1
E0154,2026-01-12,1
E0154,2026-01-14,1
E0154,2026-01-05,1
E0154,2026-01-07,1
E0154,2025-12-29,1
E0154,2025-12-31,1
E0154,2025-12-22,0
E0154,2025-12-24,1
E0154,2025-12-15,0
E0154,2025-12-17,1
E0154,2025-12-08,1
E0154,2025-12-10,1
E0154,2025-12-01,1
E0154,2025-12-03,1
E0154,2025-11-24,1
E0154,2025-11-26,1
E0154,2025-11-17,0
E0154,2025-11-19,1
E0154,2025-11-10,1
E0154,2025-11-12,1
E0155,2026-01-26,1
E0155,2026-01-28,1
E0155,2026-01-19,0
E0155,2026-01-21,1
E0155,2026-01-12,1
E0155,2026-01-14,1
E0155,2026-01-05,1
E0155,2026-01-07,1
E0155,2025-12-29,1
E0155,2025-12-31,1
E0155,2025-12-22,1
E0155,2025-12-24,1
E0155,2025-12-15,1
E0155,2025-12-17,1
E0155,2025-12-08,1
E0155,2025-12-10,1
E0155,2025-12-01,1
E0155,2025-12-03,1
E0155,2025-11-24,1
E0155,2025-11-26,1
E0155,2025-11-17,1
E0155,2025-11-19,1
E0155,2025-11-10,1
E0155,2025-11-12,1
E0156,2026-01-26,1
E0156,2026-01-28,1
E0156,2026-01-19,1
E0156,2026-01-21,1
E0156,2026-01-12,1
E0156,2026-01-14,1
E0156,2026-01-05,0
E0156,2026-01-07,1
E0156,2025-12-29,1
E0156,2025-12-31,0
E0156,2025-12-22,1
E0156,2025-12-24,1
E0156,2025-12-15,1
E0156,2025-12-17,1
E0156,2025-12-08,1
E0156,2025-12-10,1
E0156,2025-12-01,1
E0156,2025-12-03,1
E0156,2025-11-24,1
E0156,2025-11-26,1
E0156,2025-11-17,1
E0156,2025-11-19,1
E0156,2025-11-10,1
E0156,2025-11-12,1
E0157,2026-01-26,1
E0157,2026-01-28,1
E0157,2026-01-19,1
E0157,2026-01-21,1
E0157,2026-01-12,1
E0157,2026-01-14,1
E0157,2026-01-05,1
E0157,2026-01-07,1
E0157,2025-12-29,1
E0157,2025-12-31,1
E0157,2025-12-22,1
E0157,2025-12-24,1
E0157,2025-12-15,0
E0157,2025-12-17,0
E0157,2025-12-08,1
E0157,2025-12-10,1
E0157,2025-12-01,1
E0157,2025-12-03,1
E0157,2025-11-24,1
E0157,2025-11-26,0
E0157,2025-11-17,1
E0157,2025-11-19,1
E0157,2025-11-10,1
E0157,2025-11-12,0
E0158,2026-01-26,1
E0158,2026-01-28,1
E0158,2026-01-19,1
E0158,2026-01-21,1
E0158,2026-01-12,0
E0158,2026-01-14,1
E0158,2026-01-05,1
E0158,2026-01-07,1
E0158,2025-12-29,1
E0158,2025-12-31,1
E0158,2025-12-22,1
E0158,2025-12-24,1
E0158,2025-12-15,1
E0158,2025-12-17,1
E0158,2025-12-08,1
E0158,2025-12-10,1
E0158,2025-12-01,1
E0158,2025-12-03,1
E0158,2025-11-24,1
E0158,2025-11-26,1
E0158,2025-11-17,1
E0158,2025-11-19,1
E0158,2025-11-10,1
E0158,2025-11-12,1
E0159,2026-01-26,1
E0159,2026-01-28,0
E0159,2026-01-19,1
E0159,2026-01-21,1
E0159,2026-01-12,1
E0159,2026-01-14,0
E0159,2026-01-05,1
E0159,2026-01-07,1
E0159,2025-12-29,1
E0159,2025-12-31,1
E0159,2025-12-22,1
E0159,2025-12-24,1
E0159,2025-12-15,1
E0159,2025-12-17,1
E0159,2025-12-08,1
E0159,2025-12-10,1
E0159,2025-12-01,1
E0159,2025-12-03,1
E0159,2025-11-24,1
E0159,2025-11-26,0
E0159,2025-11-17,1
E0159,2025-11-19,1
E0159,2025-11-10,1
E0159,2025-11-12,1
E0160,2026-01-26,0
E0160,2026-01-28,0
E0160,2026-01-19,1
E0160,2026-01-21,0
E0160,2026-01-12,0
E0160,2026-01-14,0
E0160,2026-01-05,1
E0160,2026-01-07,1
E0160,2025-12-29,0
E0160,2025-12-31,0
E0160,2025-12-22,1
E0160,2025-12-24,0
E0160,2025-12-15,1
E0160,2025-12-17,0
E0160,2025-12-08,1
E0160,2025-12-10,1
E0160,2025-12-01,0
E0160,2025-12-03,1
E0160,2025-11-24,0
E0160,2025-11-26,0
E0160,2025-11-17,1
E0160,2025-11-19,0
E0160,2025-11-10,0
E0160,2025-11-12,1
E0161,2026-01-26,1
E0161,2026-01-28,1
E0161,2026-01-19,1
E0161,2026-01-21,1
E0161,2026-01-12,1
E0161,2026-01-14,1
E0161,2026-01-05,1
E0161,2026-01-07,1
E0161,2025-12-29,1
E0161,2025-12-31,1
E0161,2025-12-22,1
E0161,2025-12-24,1
E0161,2025-12-15,1
E0161,2025-12-17,1
E0161,2025-12-08,1
E0161,2025-12-10,1
E0161,2025-12-01,1
E0161,2025-12-03,1
E0161,2025-11-24,1
E0161,2025-11-26,1
E0161,2025-11-17,1
E0161,2025-11-19,1
E0161,2025-11-10,1
E0161,2025-11-12,1
E0162,2026-01-26,0
E0162,2026-01-28,1
E0162,2026-01-19,0
E0162,2026-01-21,0
E0162,2026-01-12,0
E0162,2026-01-14,1
E0162,2026-01-05,1
E0162,2026-01-07,0
E0162,2025-12-29,1
E0162,2025-12-31,0
E0162,2025-12-22,0
E0162,2025-12-24,0
E0162,2025-12-15,0
E0162,2025-12-17,0
E0162,2025-12-08,0
E0162,2025-12-10,1
E0162,2025-12-01,0
E0162,2025-12-03,0
E0162,2025-11-24,0
E0162,2025-11-26,0
E0162,2025-11-17,1
E0162,2025-11-19,0
E0162,2025-11-10,0
E0162,2025-11-12,1
E0163,2026-01-26,0
E0163,2026-01-28,0
E0163,2026-01-19,0
E0163,2026-01-21,0
E0163,2026-01-12,1
E0163,2026-01-14,0
E0163,2026-01-05,1
E0163,2026-01-07,0
E0163,2025-12-29,0
E0163,2025-12-31,1
E0163,2025-12-22,1
E0163,2025-12-24,0
E0163,2025-12-15,1
E0163,2025-12-17,0
E0163,2025-12-08,1
E0163,2025-12-10,1
E0163,2025-12-01,0
E0163,2025-12-03,0
E0163,2025-11-24,0
E0163,2025-11-26,1
E0163,2025-11-17,0
E0163,2025-11-19,0
E0163,2025-11-10,0
E0163,2025-11-12,0
E0164,2026-01-26,1
E0164,2026-01-28,1
E0164,2026-01-19,1
E0164,2026-01-21,1
E0164,2026-01-12,1
E0164,2026-01-14,1
E0164,2026-01-05,1
E0164,2026-01-07,1
E0164,2025-12-29,1
E0164,2025-12-31,1
E0164,2025-12-22,1
E0164,2025-12-24,1
E0164,2025-12-15,1
E0164,2025-12-17,1
E0164,2025-12-08,1
E0164,2025-12-10,1
E0164,2025-12-01,1
E0164,2025-12-03,0
E0164,2025-11-24,1
E0164,2025-11-26,1
E0164,2025-11-17,1
E0164,2025-11-19,1
E0164,2025-11-10,1
E0164,2025-11-12,1
E0165,2026-01-26,1
E0165,2026-01-28,1
E0165,2026-01-19,1
E0165,2026-01-21,1
E0165,2026-01-12,1
E0165,2026-01-14,0
E0165,2026-01-05,1
E0165,2026-01-07,1
E0165,2025-12-29,1
E0165,2025-12-31,1
E0165,2025-12-22,1
E0165,2025-12-24,1
E0165,2025-12-15,1
E0165,2025-12-17,1
E0165,2025-12-08,1
E0165,2025-12-10,1
E0165,2025-12-01,1
E0165,2025-12-03,1
E0165,2025-11-24,1
E0165,2025-11-26,1
E0165,2025-11-17,1
E0165,2025-11-19,1
E0165,2025-11-10,1
E0165,2025-11-12,1
E0166,2026-01-26,0
E0166,2026-01-28,0
E0166,2026-01-19,1
E0166,2026-01-21,1
E0166,2026-01-12,1
E0166,2026-01-14,1
E0166,2026-01-05,0
E0166,2026-01-07,0
E0166,2025-12-29,0
E0166,2025-12-31,1
E0166,2025-12-22,0
E0166,2025-12-24,1
E0166,2025-12-15,0
E0166,2025-12-17,0
E0166,2025-12-08,1
E0166,2025-12-10,1
E0166,2025-12-01,1
E0166,2025-12-03,0
E0166,2025-11-24,0
E0166,2025-11-26,0
E0166,2025-11-17,1
E0166,2025-11-19,0
E0166,2025-11-10,0
E0166,2025-11-12,0
E0167,2026-01-26,1
E0167,2026-01-28,1
E0167,2026-01-19,1
E0167,2026-01-21,1
E0167,2026-01-12,1
E0167,2026-01-14,1
E0167,2026-01-05,1
E0167,2026-01-07,0
E0167,2025-12-29,1
E0167,2025-12-31,1
E0167,2025-12-22,1
E0167,2025-12-24,1
E0167,2025-12-15,1
E0167,2025-12-17,1
E0167,2025-12-08,1
E0167,2025-12-10,1
E0167,2025-12-01,1
E0167,2025-12-03,1
E0167,2025-11-24,1
E0167,2025-11-26,1
E0167,2025-11-17,0
E0167,2025-11-19,1
E0167,2025-11-10,1
E0167,2025-11-12,1
E0168,2026-01-26,0
E0168,2026-01-28,0
E0168,2026-01-19,1
E0168,2026-01-21,1
E0168,2026-01-12,0
E0168,2026-01-14,0
E0168,2026-01-05,0
E0168,2026-01-07,1
E0168,2025-12-29,1
E0168,2025-12-31,0
E0168,2025-12-22,1
E0168,2025-12-24,0
E0168,2025-12-15,0
E0168,2025-12-17,0
E0168,2025-12-08,0
E0168,2025-12-10,0
E0168,2025-12-01,0
E0168,2025-12-03,0
E0168,2025-11-24,0
E0168,2025-11-26,1
E0168,2025-11-17,1
E0168,2025-11-19,1
E0168,2025-11-10,0
E0168,2025-11-12,0
E0169,2026-01-26,1
E0169,2026-01-28,1
E0169,2026-01-19,0
E0169,2026-01-21,1
E0169,2026-01-12,0
E0169,2026-01-14,0
E0169,2026-01-05,0
E0169,2026-01-07,1
E0169,2025-12-29,1
E0169,2025-12-31,1
E0169,2025-12-22,0
E0169,2025-12-24,0
E0169,2025-12-15,1
E0169,2025-12-17,0
E0169,2025-12-08,0
E0169,2025-12-10,1
E0169,2025-12-01,0
E0169,2025-12-03,0
E0169,2025-11-24,1
E0169,2025-11-26,1
E0169,2025-11-17,0
E0169,2025-11-19,0
E0169,2025-11-10,0
E0169,2025-11-12,0
E0170,2026-01-26,0
E0170,2026-01-28,0
E0170,2026-01-19,0
E0170,2026-01-21,1
E0170,2026-01-12,0
E0170,2026-01-14,0
E0170,2026-01-05,0
E0170,2026-01-07,0
E0170,2025-12-29,1
E0170,2025-12-31,1
E0170,2025-12-22,1
E0170,2025-12-24,0
E0170,2025-12-15,0
E0170,2025-12-17,1
E0170,2025-12-08,0
E0170,2025-12-10,0
E0170,2025-12-01,0
E0170,2025-12-03,0
E0170,2025-11-24,0
E0170,2025-11-26,0
E0170,2025-11-17,1
E0170,2025-11-19,1
E0170,2025-11-10,0
E0170,2025-11-12,0
E0171,2026-01-26,1
E0171,2026-01-28,1
E0171,2026-01-19,1
E0171,2026-01-21,1
E0171,2026-01-12,1
E0171,2026-01-14,0
E0171,2026-01-05,1
E0171,2026-01-07,1
E0171,2025-12-29,1
E0171,2025-12-31,1
E0171,2025-12-22,1
E0171,2025-12-24,1
E0171,2025-12-15,1
E0171,2025-12-17,1
E0171,2025-12-08,1
E0171,2025-12-10,1
E0171,2025-12-01,1
E0171,2025-12-03,1
E0171,2025-11-24,0
E0171,2025-11-26,1
E0171,2025-11-17,0
E0171,2025-11-19,1
E0171,2025-11-10,1
E0171,2025-11-12,1
E0172,2026-01-26,1
E0172,2026-01-28,1
E0172,2026-01-19,1
E0172,2026-01-21,1
E0172,2026-01-12,1
E0172,2026-01-14,1
E0172,2026-01-05,1
E0172,2026-01-07,1
E0172,2025-12-29,1
E0172,2025-12-31,1
E0172,2025-12-22,1
E0172,2025-12-24,1
E0172,2025-12-15,1
E0172,2025-12-17,1
E0172,2025-12-08,1
E0172,2025-12-10,1
E0172,2025-12-01,1
E0172,2025-12-03,1
E0172,2025-11-24,1
E0172,2025-11-26,1
E0172,2025-11-17,1
E0172,2025-11-19,1
E0172,2025-11-10,1
E0172,2025-11-12,1
E0173,2026-01-26,0
E0173,2026-01-28,1
E0173,2026-01-19,1
E0173,2026-01-21,1
E0173,2026-01-12,1
E0173,2026-01-14,1
E0173,2026-01-05,1
E0173,2026-01-07,1
E0173,2025-12-29,1
E0173,2025-12-31,1
E0173,2025-12-22,0
E0173,2025-12-24,1
E0173,2025-12-15,1
E0173,2025-12-17,0
E0173,2025-12-08,1
E0173,2025-12-10,1
E0173,2025-12-01,1
E0173,2025-12-03,1
E0173,2025-11-24,1
E0173,2025-11-26,1
E0173,2025-11-17,0
E0173,2025-11-19,1
E0173,2025-11-10,1
E0173,2025-11-12,1
E0174,2026-01-26,1
E0174,2026-01-28,0
E0174,2026-01-19,1
E0174,2026-01-21,0
E0174,2026-01-12,1
E0174,2026-01-14,1
E0174,2026-01-05,0
E0174,2026-01-07,0
E0174,2025-12-29,0
E0174,2025-12-31,1
E0174,2025-12-22,0
E0174,2025-12-24,0
E0174,2025-12-15,0
E0174,2025-12-17,1
E0174,2025-12-08,0
E0174,2025-12-10,1
E0174,2025-12-01,0
E0174,2025-12-03,0
E0174,2025-11-24,0
E0174,2025-11-26,0
E0174,2025-11-17,0
E0174,2025-11-19,0
E0174,2025-11-10,0
E0174,2025-11-12,0
E0175,2026-01-26,0
E0175,2026-01-28,0
E0175,2026-01-19,0
E0175,2026-01-21,0
E0175,2026-01-12,0
E0175,2026-01-14,1
E0175,2026-01-05,0
E0175,2026-01-07,0
E0175,2025-12-29,1
E0175,2025-12-31,1
E0175,2025-12-22,0
E0175,2025-12-24,0
E0175,2025-12-15,0
E0175,2025-12-17,1
E0175,2025-12-08,0
E0175,2025-12-10,1
E0175,2025-12-01,0
E0175,2025-12-03,1
E0175,2025-11-24,1
E0175,2025-11-26,1
E0175,2025-11-17,0
E0175,2025-11-19,1
E0175,2025-11-10,0
E0175,2025-11-12,0
E0176,2026-01-26,1
E0176,2026-01-28,1
E0176,2026-01-19,1
E0176,2026-01-21,1
E0176,2026-01-12,1
E0176,2026-01-14,1
E0176,2026-01-05,1
E0176,2026-01-07,1
E0176,2025-12-29,1
E0176,2025-12-31,1
E0176,2025-12-22,0
E0176,2025-12-24,1
E0176,2025-12-15,1
E0176,2025-12-17,1
E0176,2025-12-08,1
E0176,2025-12-10,1
E0176,2025-12-01,1
E0176,2025-12-03,1
E0176,2025-11-24,0
E0176,2025-11-26,1
E0176,2025-11-17,1
E0176,2025-11-19,1
E0176,2025-11-10,1
E0176,2025-11-12,1
E0177,2026-01-26,1
E0177,2026-01-28,1
E0177,2026-01-19,1
E0177,2026-01-21,0
E0177,2026-01-12,1
E0177,2026-01-14,0
E0177,2026-01-05,1
E0177,2026-01-07,1
E0177,2025-12-29,1
E0177,2025-12-31,1
E0177,2025-12-22,1
E0177,2025-12-24,1
E0177,2025-12-15,1
E0177,2025-12-17,1
E0177,2025-12-08,1
E0177,2025-12-10,1
E0177,2025-12-01,1
E0177,2025-12-03,1
E0177,2025-11-24,1
E0177,2025-11-26,1
E0177,2025-11-17,0
E0177,2025-11-19,1
E0177,2025-11-10,1
E0177,2025-11-12,1
E0178,2026-01-26,1
E0178,2026-01-28,1
E0178,2026-01-19,1
E0178,2026-01-21,1
E0178,2026-01-12,1
E0178,2026-01-14,1
E0178,2026-01-05,1
E0178,2026-01-07,0
E0178,2025-12-29,1
E0178,2025-12-31,1
E0178,2025-12-22,1
E0178,2025-12-24,1
E0178,2025-12-15,0
E0178,2025-12-17,1
E0178,2025-12-08,1
E0178,2025-12-10,1
E0178,2025-12-01,1
E0178,2025-12-03,1
E0178,2025-11-24,1
E0178,2025-11-26,0
E0178,2025-11-17,1
E0178,2025-11-19,1
E0178,2025-11-10,1
E0178,2025-11-12,1
E0179,2026-01-26,1
E0179,2026-01-28,1
E0179,2026-01-19,1
E0179,2026-01-21,1
E0179,2026-01-12,1
E0179,2026-01-14,1
E0179,2026-01-05,1
E0179,2026-01-07,1
E0179,2025-12-29,1
E0179,2025-12-31,1
E0179,2025-12-22,1
E0179,2025-12-24,0
E0179,2025-12-15,1
E0179,2025-12-17,1
E0179,2025-12-08,1
E0179,2025-12-10,1
E0179,2025-12-01,1
E0179,2025-12-03,0
E0179,2025-11-24,1
E0179,2025-11-26,1
E0179,2025-11-17,0
E0179,2025-11-19,1
E0179,2025-11-10,1
E0179,2025-11-12,1
E0180,2026-01-26,1
E0180,2026-01-28,1
